date, pm25, pm10, o3, no2, so2, co
2023/1/6, 90, 30, 32, 42, 2, 6
2023/1/7, 70, 30, 42, 33, 1, 6
2023/1/8, 74, 33, 43, 20, 2, 4
2023/1/9, 64, 40, 37, 34, 1, 6
2023/1/10, 82, 12, 24, 24, 1, 6
2023/1/11, 36, 19, 28, 21, 1, 5
2023/1/12, 54, 25, 26, 25, 1, 6
2023/1/13, 63, 30, 17, 29, 2, 6
2023/1/14, 69, 17, 16, 27, 3, 7
2023/1/15, 52, 20, 15, 26, 3, 7
2023/1/16, 58, 17, 19, 26, 2, 7
2023/1/17, 50, 25, 14, 25, 4, 7
2023/1/18, 68, 32, 22, 35, 4, 6
2023/1/19, 75, 36, 24, 42, 4, 5
2023/1/20, 87, 34, 41, 39, 3, 5
2023/1/21, 82, 33, 39, 19, 2, 4
2023/1/22, 75, 25, 31, 23, 1, 4
2023/1/23, 71, 29, 24, 27, 2, 5
2023/1/24, 83, 33, 33, 19, 1, 4
2023/1/25, 79, 50, 32, 21, 1, 4
2023/1/26, 102, 35, 26, 24, 1, 5
2023/1/27, 82, 41, 33, 31, 1, 5
2023/1/28, 84, 51, 36, 34, 1, 4
2023/1/29, 86, 44, 39, 35, 1, 5
2023/1/30, 83, 34, 38, 39, 1, 6
2023/1/31, 74, 31, 42, 31, 1, 5
2023/2/1, 63, 35, 39, 32, 1, 6
2023/2/2, 64, 34, 43, 31, 1, 6
2023/2/3, 69, 29, 41, 25, 1, 4
2023/2/4, 69, 28, 36, 21, 1, 3
2023/2/5, 69, 26, 24, 18, 1, 4
2023/2/6, 69, 22, 22, 25, 1, 5
2023/2/7, 56, 24, 26, 30, 2, 5
2023/2/8, 64, 19, 35, 22, 1, 4
2023/2/9, 54, 19, 32, 25, 1, 5
2023/2/10, 54, 28, 24, 31, 1, 5
2023/2/11, 72, 19, 27, 21, , 5
2023/2/12, 57, 27, 23, 23, 1, 5
2023/2/13, 71, 24, 20, 27, 1, 5
2023/2/14, 68, 22, 25, 31, 2, 7
2023/2/15, 56, 20, 37, 29, 1, 7
2023/2/16, 58, 36, 47, 34, 1, 6
2023/2/17, 81, 42, 45, 42, 1, 5
2023/2/18, 80, 34, 38, 41, 1, 6
2023/2/19, 71, 35, 84, 49, 1, 6
2023/2/20, 79, 47, 72, 33, 1, 6
